"","Fractures","Sprains, strains, tears","Amputations","Bruise, contusions","Chemical burns and corrosions","Heat (thermal) burns","Soreness, pain","Cuts, lacerations","Punctures (except gunshot wounds)","Cuts, lacerations, punctures","Carpal tunnel syndrome","Tendonitis","With sprains","With fractures","Multiple traumatic injuries","all other","value"
"1095",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
"1096",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
"1097",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36
"1098",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"1099",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1100",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14
"1101",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17
"1102",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
"1103",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11
"1104",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
"1105",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14
"1106",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"1107",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"1108",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1109",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1110",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"1111",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"1112",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"1113",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1114",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
"1115",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"1116",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"1117",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"1118",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"1119",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
"1120",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"1121",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"1122",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"1123",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
"1124",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14
"1125",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
"1126",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"1127",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
"1128",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8
"1129",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"1130",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"1131",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1132",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"1133",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"1134",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"1135",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"1136",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"1137",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10
"1138",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"1139",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14
"1140",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
"1141",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"1142",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1143",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"1144",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"1145",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"1146",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
"1147",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"1148",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8
"1149",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"1150",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"1151",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18
"1152",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"1153",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"1154",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33
"1155",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"1156",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
"1157",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
"1158",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"1159",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
"1160",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1161",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8
"1162",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1163",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"1164",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37
"1165",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"1166",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"1167",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1168",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
"1169",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
"1170",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37
"1171",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
"1172",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15
"1173",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9
"1174",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1175",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"1176",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1177",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"1178",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"1179",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1180",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"1181",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
"1182",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1183",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12
"1184",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1185",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94
"1186",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35
"1187",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"1188",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15
"1189",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,55
"1190",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"1191",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"1192",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1193",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"1194",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20
"1195",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30
"1196",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"1197",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"1198",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10
"1199",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
"1200",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
"1201",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"1202",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43
"1203",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1204",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
"1205",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1206",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25
"1207",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
"1208",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"1209",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"1210",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14
"1211",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"1212",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
"1213",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"1214",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"1215",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"1216",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
"1217",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17
"1218",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,72
"1219",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1220",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9
"1221",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"1222",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"1223",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9
"1224",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
"1225",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"1226",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"1227",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"1228",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"1229",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11
"1230",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
"1231",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1232",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"1233",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"1234",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"1235",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
"1236",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15
"1237",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"1238",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"1239",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"1240",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"1241",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
"1242",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
"1243",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90
"1244",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22
"1245",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11
"1246",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
"1247",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"1248",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"1249",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"1250",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21
"1251",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
"1252",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"1253",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"1254",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
"1255",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"1256",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"1257",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"1258",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15
"1259",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"1260",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"1261",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9
"1262",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"1263",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"1264",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
"1265",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"1266",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"1267",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"1268",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12
"1269",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"1270",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1271",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1272",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18
"1273",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"1274",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1275",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
"1276",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"1277",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12
"1278",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1279",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"1280",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,41
"1281",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"1282",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
"1283",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
"1284",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
"1285",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"1286",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"1287",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"1288",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"1289",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
"1290",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
"1291",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"1292",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"1293",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
"1294",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"1295",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"1296",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"1297",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"1298",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"1299",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1300",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
"1301",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"1302",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"1303",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14
"1304",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
"1305",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35
"1306",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"1307",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27
"1308",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
"1309",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"1310",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
"1311",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"1312",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
"1313",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"1314",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1315",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"1316",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"1317",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16
"1318",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"1319",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1320",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
"1321",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"1322",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"1323",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
"1324",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
"1325",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"1326",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"1327",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15
"1328",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"1329",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"1330",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9
"1331",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"1332",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"1333",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
"1334",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21
"1335",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"1336",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10
"1337",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
"1338",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"1339",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35
"1340",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1341",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"1342",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,44
"1343",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8
"1344",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1345",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
"1346",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
"1347",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"1348",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"1349",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
"1350",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
"1351",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1352",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
"1353",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"1354",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9
"1355",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"1356",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"1357",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14
"1358",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"1359",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25
"1360",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"1361",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
"1362",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"1363",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"1364",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"1365",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14
"1366",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"1367",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15
"1368",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"1369",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9
"1370",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"1371",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"1372",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"1373",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
"1374",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
"1375",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
"1376",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
"1377",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
"1378",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
"1379",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"1380",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
"1381",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"1382",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"1383",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
"1384",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"1385",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
"1386",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"1387",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"1388",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"1389",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14
"1390",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"1391",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25
"1392",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15
"1393",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
"1394",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26
"1395",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"1396",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26
"1397",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23
"1398",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"1399",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8
"1400",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
"1401",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"1402",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
"1403",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"1404",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36
"1405",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
"1406",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16
"1407",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"1408",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
"1409",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"1410",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
"1411",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
"1412",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"1413",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22
"1414",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"1415",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11
"1416",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
"1417",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"1418",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11
"1419",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"1420",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,180
"1421",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
"1422",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
"1423",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"1424",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14
"1425",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
"1426",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8
"1427",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"1428",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"1429",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
"1430",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
"1431",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"1432",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
"1433",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"1434",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17
"1435",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21
"1436",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"1437",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"1438",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"1439",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9
"1440",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14
"1441",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8
"1442",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"1443",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
"1444",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"1445",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
"1446",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"1447",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"1448",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"1449",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"1450",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
"1451",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,108
"1452",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
"1453",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"1454",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
"1455",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"1456",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14
"1457",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
"1458",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
