"","12AM-4AM"," 4AM-8AM","8AM-12PM","12PM-4PM","4PM-8PM","8PM-12AM","value"
"2373",0,0,0,0,0,1,2
"2374",0,0,0,0,0,1,10
"2375",0,0,0,0,0,1,4
"2376",0,0,0,0,0,1,8
"2377",0,0,0,0,0,1,3
"2378",0,0,0,0,0,1,7
"2379",0,0,0,0,0,1,8
"2380",0,0,0,0,0,1,1
"2381",0,0,0,0,0,1,6
"2382",0,0,0,0,0,1,3
"2383",0,0,0,0,0,1,3
"2384",0,0,0,0,0,1,1
"2385",0,0,0,0,0,1,10
"2386",0,0,0,0,0,1,5
"2387",0,0,0,0,0,1,8
"2388",0,0,0,0,0,1,1
"2389",0,0,0,0,0,1,54
"2390",0,0,0,0,0,1,47
"2391",0,0,0,0,0,1,9
"2392",0,0,0,0,0,1,26
"2393",0,0,0,0,0,1,2
"2394",0,0,0,0,0,1,4
"2395",0,0,0,0,0,1,2
"2396",0,0,0,0,0,1,9
"2397",0,0,0,0,0,1,3
"2398",0,0,0,0,0,1,5
"2399",0,0,0,0,0,1,1
"2400",0,0,0,0,0,1,26
"2401",0,0,0,0,0,1,5
"2402",0,0,0,0,0,1,4
"2403",0,0,0,0,0,1,8
"2404",0,0,0,0,0,1,8
"2405",0,0,0,0,0,1,5
"2406",0,0,0,0,0,1,70
"2407",0,0,0,0,0,1,3
"2408",0,0,0,0,0,1,4
"2409",0,0,0,0,0,1,3
"2410",0,0,0,0,0,1,2
"2411",0,0,0,0,0,1,30
"2412",0,0,0,0,0,1,2
"2413",0,0,0,0,0,1,9
"2414",0,0,0,0,0,1,11
"2415",0,0,0,0,0,1,7
"2416",0,0,0,0,0,1,8
"2417",0,0,0,0,0,1,2
"2418",0,0,0,0,0,1,5
"2419",0,0,0,0,0,1,10
"2420",0,0,0,0,0,1,14
"2421",0,0,0,0,0,1,9
"2422",0,0,0,0,0,1,6
"2423",0,0,0,0,0,1,3
"2424",0,0,0,0,0,1,11
"2425",0,0,0,0,0,1,5
"2426",0,0,0,0,0,1,14
"2427",0,0,0,0,0,1,8
"2428",0,0,0,0,0,1,39
"2429",0,0,0,0,0,1,9
"2430",0,0,0,0,0,1,5
"2431",0,0,0,0,0,1,4
"2432",0,0,0,0,0,1,6
"2433",0,0,0,0,0,1,2
"2434",0,0,0,0,0,1,8
"2435",0,0,0,0,0,1,5
"2436",0,0,0,0,0,1,3
"2437",0,0,0,0,0,1,5
"2438",0,0,0,0,0,1,7
"2439",0,0,0,0,0,1,1
"2440",0,0,0,0,0,1,17
"2441",0,0,0,0,0,1,2
"2442",0,0,0,0,0,1,4
"2443",0,0,0,0,0,1,2
"2444",0,0,0,0,0,1,8
"2445",0,0,0,0,0,1,7
"2446",0,0,0,0,0,1,4
"2447",0,0,0,0,0,1,7
"2448",0,0,0,0,0,1,6
"2449",0,0,0,0,0,1,4
"2450",0,0,0,0,0,1,3
"2451",0,0,0,0,0,1,5
"2452",0,0,0,0,0,1,32
"2453",0,0,0,0,0,1,5
"2454",0,0,0,0,0,1,3
"2455",0,0,0,0,0,1,3
"2456",0,0,0,0,0,1,14
"2457",0,0,0,0,0,1,8
"2458",0,0,0,0,0,1,1
"2459",0,0,0,0,0,1,3
"2460",0,0,0,0,0,1,1
"2461",0,0,0,0,0,1,2
"2462",0,0,0,0,0,1,2
"2463",0,0,0,0,0,1,6
"2464",0,0,0,0,0,1,3
"2465",0,0,0,0,0,1,7
"2466",0,0,0,0,0,1,1
"2467",0,0,0,0,0,1,45
"2468",0,0,0,0,0,1,3
"2469",0,0,0,0,0,1,5
"2470",0,0,0,0,0,1,16
"2471",0,0,0,0,0,1,2
"2472",0,0,0,0,0,1,20
"2473",0,0,0,0,0,1,1
"2474",0,0,0,0,0,1,5
"2475",0,0,0,0,0,1,1
"2476",0,0,0,0,0,1,2
"2477",0,0,0,0,0,1,54
"2478",0,0,0,0,0,1,5
"2479",0,0,0,0,0,1,2
"2480",0,0,0,0,0,1,47
"2481",0,0,0,0,0,1,1
"2482",0,0,0,0,0,1,4
"2483",0,0,0,0,0,1,10
"2484",0,0,0,0,0,1,7
"2485",0,0,0,0,0,1,21
"2486",0,0,0,0,0,1,5
"2487",0,0,0,0,0,1,5
"2488",0,0,0,0,0,1,7
"2489",0,0,0,0,0,1,11
"2490",0,0,0,0,0,1,26
"2491",0,0,0,0,0,1,5
"2492",0,0,0,0,0,1,24
"2493",0,0,0,0,0,1,20
"2494",0,0,0,0,0,1,1
"2495",0,0,0,0,0,1,9
"2496",0,0,0,0,0,1,5
"2497",0,0,0,0,0,1,3
"2498",0,0,0,0,0,1,5
"2499",0,0,0,0,0,1,4
"2500",0,0,0,0,0,1,26
"2501",0,0,0,0,0,1,2
"2502",0,0,0,0,0,1,14
"2503",0,0,0,0,0,1,4
"2504",0,0,0,0,0,1,2
"2505",0,0,0,0,0,1,15
"2506",0,0,0,0,0,1,5
"2507",0,0,0,0,0,1,6
"2508",0,0,0,0,0,1,4
"2509",0,0,0,0,0,1,4
"2510",0,0,0,0,0,1,15
"2511",0,0,0,0,0,1,10
"2512",0,0,0,0,0,1,11
"2513",0,0,0,0,0,1,7
"2514",0,0,0,0,0,1,9
"2515",0,0,0,0,0,1,10
"2516",0,0,0,0,0,1,2
"2517",0,0,0,0,0,1,14
"2518",0,0,0,0,0,1,8
"2519",0,0,0,0,0,1,8
"2520",0,0,0,0,0,1,6
"2521",0,0,0,0,0,1,13
"2522",0,0,0,0,0,1,10
"2523",0,0,0,0,0,1,6
"2524",0,0,0,0,0,1,5
"2525",0,0,0,0,0,1,4
"2526",0,0,0,0,0,1,14
"2527",0,0,0,0,0,1,3
"2528",0,0,0,0,0,1,5
"2529",0,0,0,0,0,1,15
"2530",0,0,0,0,0,1,10
"2531",0,0,0,0,0,1,2
"2532",0,0,0,0,0,1,6
"2533",0,0,0,0,0,1,7
"2534",0,0,0,0,0,1,5
"2535",0,0,0,0,0,1,3
"2536",0,0,0,0,0,1,5
"2537",0,0,0,0,0,1,13
"2538",0,0,0,0,0,1,4
"2539",0,0,0,0,0,1,2
"2540",0,0,0,0,0,1,61
"2541",0,0,0,0,0,1,4
"2542",0,0,0,0,0,1,5
"2543",0,0,0,0,0,1,8
"2544",0,0,0,0,0,1,10
"2545",0,0,0,0,0,1,2
"2546",0,0,0,0,0,1,5
"2547",0,0,0,0,0,1,4
"2548",0,0,0,0,0,1,9
"2549",0,0,0,0,0,1,21
"2550",0,0,0,0,0,1,70
"2551",0,0,0,0,0,1,3
"2552",0,0,0,0,0,1,38
"2553",0,0,0,0,0,1,8
"2554",0,0,0,0,0,1,15
"2555",0,0,0,0,0,1,7
"2556",0,0,0,0,0,1,7
"2557",0,0,0,0,0,1,1
"2558",0,0,0,0,0,1,18
"2559",0,0,0,0,0,1,3
"2560",0,0,0,0,0,1,3
"2561",0,0,0,0,0,1,4
"2562",0,0,0,0,0,1,3
"2563",0,0,0,0,0,1,4
"2564",0,0,0,0,0,1,2
"2565",0,0,0,0,0,1,2
"2566",0,0,0,0,0,1,3
"2567",0,0,0,0,0,1,12
"2568",0,0,0,0,0,1,3
"2569",0,0,0,0,0,1,3
"2570",0,0,0,0,0,1,4
"2571",0,0,0,0,0,1,6
"2572",0,0,0,0,0,1,45
"2573",0,0,0,0,0,1,3
"2574",0,0,0,0,0,1,2
"2575",0,0,0,0,0,1,2
"2576",0,0,0,0,0,1,14
"2577",0,0,0,0,0,1,3
"2578",0,0,0,0,0,1,4
"2579",0,0,0,0,0,1,2
"2580",0,0,0,0,0,1,9
"2581",0,0,0,0,0,1,8
"2582",0,0,0,0,0,1,7
"2583",0,0,0,0,0,1,2
"2584",0,0,0,0,0,1,13
"2585",0,0,0,0,0,1,110
"2586",0,0,0,0,0,1,7
"2587",0,0,0,0,0,1,3
"2588",0,0,0,0,0,1,2
"2589",0,0,0,0,0,1,3
"2590",0,0,0,0,0,1,5
"2591",0,0,0,0,0,1,2
"2592",0,0,0,0,0,1,44
"2593",0,0,0,0,0,1,14
"2594",0,0,0,0,0,1,5
