"","Intentional injury by other person","Injury by person-unintentional or intent unknown","Animal and insect related incidents","Violence and other injuries by persons or animal","Roadway incidents involving motorized land vehicles","Transportation incidents","Fires and explosions","Slips, trips without fall","Fall on same level","Fall to lower level","Falls, slips, trips","Exposure to harmful substances or enviroments","Struck by object or equipment","Struck against object or equipment","Caught in or compressed by object or equipment","Contact with object, equipment","Repetitive motion involving microtasks","Overexertion in lifting or lowering","Overexertion and bodily reaction","all other","value"
"4097",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
"4098",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,127
"4099",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12
"4100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18
"4101",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,54
"4102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20
"4103",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10
"4104",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13
"4105",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9
"4106",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,42
"4107",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,63
"4108",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27
"4109",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,81
"4110",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12
"4111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"4112",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22
"4113",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
"4114",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
"4115",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10
"4116",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
"4117",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9
"4118",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
"4119",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
"4120",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
"4121",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
"4122",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,150
"4123",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
"4124",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13
"4125",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9
"4126",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
"4127",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14
"4128",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8
"4129",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
"4130",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16
"4131",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,41
"4132",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10
"4133",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,34
"4134",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,46
"4135",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12
"4136",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"4137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22
"4138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
"4139",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15
"4140",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8
"4141",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8
"4142",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
"4143",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24
"4144",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
"4145",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
"4146",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9
"4147",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15
"4148",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"4149",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,51
"4150",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40
"4151",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
"4152",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12
"4153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
"4154",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
"4155",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,41
"4156",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
"4157",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,43
"4158",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19
"4159",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15
"4160",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19
"4161",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39
"4162",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
"4163",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9
"4164",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
"4165",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
"4166",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
"4167",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
"4168",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,150
"4169",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
"4170",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15
"4171",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14
"4172",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12
"4173",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
"4174",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
"4175",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
"4176",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"4177",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16
"4178",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45
"4179",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
"4180",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22
"4181",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
"4182",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
"4183",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21
"4184",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
"4185",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,85
"4186",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15
"4187",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8
"4188",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8
"4189",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
"4190",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10
"4191",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
"4192",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24
"4193",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
"4194",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
"4195",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
"4196",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11
"4197",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
"4198",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21
"4199",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,54
"4200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,60
"4201",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14
"4202",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27
"4203",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10
"4204",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28
"4205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
"4206",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
"4207",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
"4208",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
"4209",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
"4210",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
"4211",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9
"4212",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15
"4213",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
"4214",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12
"4215",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
"4216",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"4217",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15
"4218",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
"4219",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10
"4220",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
"4221",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,51
"4222",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40
"4223",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
"4224",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
"4225",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12
"4226",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
"4227",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
"4228",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16
"4229",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,41
"4230",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
"4231",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
"4232",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,43
"4233",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19
"4234",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
"4235",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19
"4236",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15
"4237",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14
"4238",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20
"4239",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11
"4240",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19
"4241",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,38
"4242",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,175
"4243",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
"4244",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8
"4245",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8
"4246",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
"4247",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
"4248",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,104
"4249",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8
"4250",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
"4251",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14
"4252",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15
"4253",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19
"4254",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39
"4255",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
"4256",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
"4257",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
"4258",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,150
"4259",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
"4260",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15
"4261",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9
"4262",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
"4263",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
"4264",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
"4265",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20
"4266",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
"4267",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
"4268",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
"4269",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
"4270",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
"4271",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39
"4272",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8
"4273",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
"4274",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
"4275",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8
"4276",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40
"4277",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
"4278",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11
"4279",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
"4280",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
"4281",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
"4282",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,150
"4283",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11
"4284",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
"4285",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
"4286",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,56
"4287",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12
"4288",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10
"4289",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21
"4290",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
"4291",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
"4292",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9
"4293",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
"4294",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16
"4295",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17
"4296",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
"4297",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30
"4298",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
"4299",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
"4300",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13
"4301",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14
"4302",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
"4303",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
"4304",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10
"4305",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
"4306",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,33
"4307",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
"4308",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,60
"4309",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8
"4310",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45
"4311",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
"4312",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14
"4313",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
"4314",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11
"4315",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"4316",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
"4317",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30
"4318",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
"4319",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,33
"4320",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
"4321",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,60
"4322",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8
"4323",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
"4324",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
"4325",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20
"4326",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32
"4327",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
"4328",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
"4329",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
"4330",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,113
"4331",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,51
"4332",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12
"4333",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
"4334",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
"4335",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
"4336",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
"4337",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
"4338",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
"4339",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10
"4340",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
"4341",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"4342",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
"4343",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12
"4344",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11
"4345",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
"4346",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
"4347",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14
"4348",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10
"4349",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
"4350",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9
"4351",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
"4352",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,31
"4353",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
"4354",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
"4355",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
"4356",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36
"4357",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
"4358",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
"4359",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
"4360",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
"4361",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
"4362",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8
"4363",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19
"4364",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13
"4365",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
"4366",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30
"4367",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
"4368",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30
"4369",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19
"4370",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
"4371",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21
"4372",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
"4373",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11
"4374",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"4375",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
"4376",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20
"4377",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"4378",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,73
"4379",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"4380",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13
"4381",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
"4382",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"4383",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45
"4384",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14
"4385",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
"4386",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
"4387",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,56
"4388",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10
"4389",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
"4390",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
"4391",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15
"4392",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30
"4393",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
"4394",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
"4395",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9
